bin_left,bin_right,x_center,dns_count,dns_phi,aibm_count,aibm_phi
0.9166666666666667,0.925,0.9208333333333334,24,1.1268874493748233,24,0.43442566025798784
0.925,0.9333333333333333,0.9291666666666667,19,2.9923184258592688,19,2.427229299148517
0.9333333333333333,0.9416666666666667,0.9375,19,1.0587321595275985,19,1.198557387764708
0.9416666666666667,0.95,0.9458333333333333,24,1.352372326018793,24,0.9814308058043214
0.95,0.9583333333333333,0.9541666666666666,22,3.2001858644434047,22,1.5949226514775827
0.9583333333333333,0.9666666666666666,0.9624999999999999,20,2.4817960150843206,20,1.180768594217822
0.9666666666666666,0.9749999999999999,0.9708333333333332,25,12.374931683122732,25,20.496101431027945
0.9749999999999999,0.9833333333333334,0.9791666666666666,18,0.9278114915326122,18,0.4875461349538463
0.9833333333333334,0.9916666666666667,0.9875,20,2.552902878679241,20,0.5330607821300526
0.9916666666666667,1.0,0.9958333333333333,29,5.270040812628103,29,4.203631645412226
